,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tannealing
1533,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.15
1534,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.15
1535,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,691.56015625
1536,0.71,0.01,0.11,0.035,0.07,0.045,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.15
1537,0.6231,0.0906,0.1122,0.0521999999999999,0.0463,0.0,0.0,0.057,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.15
1538,0.6335000000000001,0.092,0.11,0.0645,0.073,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.15
1539,0.6833,0.0279,0.0,0.0152,0.0593,0.0,0.0,0.1832,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.15
1540,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.15
1541,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.15
1542,0.611,0.0,0.152,0.03,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,957.15
1543,0.499,0.0,0.1003999999999999,0.0,0.0991,0.0,0.0,0.1514,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.15
1544,0.5297999999999999,0.0682999999999999,0.0167999999999999,0.0,0.0,0.2138999999999999,0.0,0.0440999999999999,0.0,0.1193999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.4755615234375
1545,0.142,0.5011,0.0044,0.0863,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0435,0.0,0.0,917.15
1546,0.7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0378,0.0556,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0936950683594
1547,0.635,0.07,0.1,0.085,0.06,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.15
1548,0.652,0.01,0.102,0.01,0.0,0.0,0.0,0.188,0.012,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.15
1549,0.7993000000000001,0.0,0.0998,0.0409999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.15
1550,0.2,0.25,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.15
1551,0.72,0.0,0.1,0.02,0.01,0.0,0.0,0.128,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.15
1552,0.0,0.848,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.6191772460937
1553,0.7698,0.0,0.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.15
1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,714.15
1555,0.7564,0.0215,0.0496999999999999,0.0046,0.0469,0.0,0.0,0.0295,0.0904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.1744750976562
1556,0.72,0.0,0.09,0.0,0.02,0.0,0.0,0.148,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.15
1557,0.718,0.0,0.0176,0.0446,0.0748,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.3796752929687
1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,707.15
1559,0.7395999999999999,0.1299,0.065,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.15
1560,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,645.15
1561,0.4887999999999999,0.0,0.0,0.0,0.0,0.0136999999999999,0.0,0.1928999999999999,0.1024999999999999,0.0,0.0269999999999999,0.0,0.0,0.0,0.0,0.1750999999999999,0.0,0.0,0.0,0.0,723.1498779296875
1562,0.7140000000000001,0.03,0.025,0.044,0.044,0.0,0.0,0.0,0.12,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.15
1563,0.6961999999999999,0.0,0.0,0.0869999999999999,0.0,0.0,0.0,0.2167999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.2974609375
1564,0.6940000000000001,0.037,0.102,0.016,0.0,0.0,0.0,0.143,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
1565,0.6333,0.092,0.114,0.0424,0.0376,0.0,0.0,0.069,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.15
1566,0.66,0.063,0.129,0.047,0.063,0.027,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.15
1567,0.0,0.77,0.0,0.0,0.05,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.15
1568,0.7062,0.03,0.0534,0.0,0.0501,0.0,0.0,0.0,0.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.15
1569,0.635,0.0,0.1668,0.0,0.0,0.0,0.0999,0.0732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,929.15
1570,0.8,0.0,0.1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.15
1571,0.7245999999999999,0.0,0.1071,0.0341,0.0661,0.0403,0.0,0.0,0.0,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.15
1572,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.4448913574219
1573,0.6627,0.0,0.1301,0.035,0.0,0.0,0.0,0.1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.15
1574,0.589,0.0193,0.0955,0.05,0.012,0.0,0.0,0.1625,0.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,875.15
1575,0.675,0.0,0.132,0.0,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.15
1576,0.7739999999999999,0.0489999999999999,0.022,0.0,0.0,0.0,0.0,0.1459999999999999,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.15
1577,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,632.15
1578,0.5452,0.0588,0.0402,0.0,0.0424,0.156,0.0,0.0,0.0,0.0302,0.0862,0.0,0.0,0.0,0.0,0.0409999999999999,0.0,0.0,0.0,0.0,939.15
1579,0.6467,0.0544,0.042,0.0,0.12,0.0557,0.0117,0.0282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0075,893.15
1580,0.0,0.7142000000000001,0.0,0.1429,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6017211914063
1581,0.6759999999999999,0.0705,0.122,0.0355,0.0584999999999999,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.15
1582,0.698,0.11,0.0,0.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.3453735351562
1583,0.645,0.0,0.09,0.062,0.168,0.0,0.0,0.0175,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
1584,0.6859999999999999,0.0908,0.1144,0.0,0.0523,0.0437,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.15
1585,0.75,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.6341918945312
1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,588.2800964355469
1587,0.6394127882557652,0.1114022280445609,0.1383027660553211,0.0175003500070001,0.0377007540150803,0.0253005060101202,0.0,0.0,0.0,0.0,0.0272005440108802,0.0,0.0,0.0,0.0,0.0,7.000140002800056e-05,0.0,0.0,0.0,996.4987548828124
1588,0.753,0.001,0.06,0.035,0.005,0.0,0.031,0.059,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,814.15
1589,0.6514,0.0619,0.1018,0.018,0.0078,0.0,0.0237,0.0971,0.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,810.15
1590,0.6888,0.036,0.1081,0.016,0.0,0.0,0.0,0.1431,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
1591,0.682,0.049,0.1159999999999999,0.025,0.0,0.0,0.0,0.113,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.15
1592,0.6873,0.0,0.0098,0.0573,0.0661,0.0,0.0,0.1324,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.8002075195313
1593,0.6566656665666567,0.0,0.0905090509050905,0.0,0.2528252825282528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.15
1594,0.6981,0.0,0.0997,0.0,0.0662,0.0,0.0,0.1083,0.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.15
1595,0.6224000000000001,0.0,0.0129,0.0,0.0,0.0,0.0548,0.0549,0.0541,0.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.15
1596,0.6951,0.0155,0.0291,0.0655999999999999,0.0576999999999999,0.0,0.0,0.0,0.1172,0.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.15
1597,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.65
1598,0.6871,0.0,0.1399,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.15
1599,0.5945,0.0774,0.0991,0.0,0.1682,0.0,0.0,0.0,0.0,0.0,0.0584999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.15
1600,0.687,0.0,0.027,0.125,0.012,0.0,0.0,0.136,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.15
1601,0.6503,0.135,0.092,0.0245,0.0,0.0982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.15
1602,0.0,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.8499999999999
1603,0.0,0.918,0.0,0.0,0.0,0.0,0.0,0.0819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.3597778320312
1604,0.618,0.0,0.022,0.0,0.0,0.0,0.0,0.0691,0.0751,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.15
1605,0.723,0.0,0.015,0.0559999999999999,0.086,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.15
1606,0.3989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.2711853027344
1607,0.7143,0.015,0.0249,0.0498,0.0499,0.0,0.0,0.0,0.1202,0.0,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.15
1608,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0020812988281
1609,0.6908,0.0428,0.087,0.0472,0.0,0.0,0.0,0.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
1610,0.0,0.8397,0.0,0.0,0.0,0.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.65
1611,0.6392,0.01,0.0,0.1201,0.01,0.0701,0.0,0.0,0.0798,0.0,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.15
1612,0.7850214978502149,0.1254874512548744,0.0092990700929907,0.0,0.008999100089991,0.0082991700829916,0.0,0.0500949905009498,0.0127987201279871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.5538696289062
1613,0.6747,0.0165,0.0315,0.11,0.0311,0.0,0.0,0.0299,0.0953,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.15
1614,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.15
1615,0.5371,0.0,0.0,0.0,0.0,0.0,0.4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.15
1616,0.75,0.0,0.0,0.0,0.0596,0.0,0.0,0.1903999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.15
1617,0.6393,0.0899,0.1349,0.0,0.0,0.0,0.0,0.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.15
1618,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.2021545410156
1619,0.0,0.768,0.0,0.0,0.0,0.0,0.0,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.15
1620,0.6899,0.0,0.0,0.1462,0.0243,0.0,0.0,0.021,0.0435,0.0,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,924.15
1621,0.6474,0.0,0.1394,0.0,0.0,0.0,0.0,0.1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,820.15
1622,0.631,0.0,0.1252,0.0,0.0,0.0,0.1105,0.1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,794.15
1623,0.1294,0.5123,0.0196,0.0,0.0,0.2898,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.15
1624,0.8,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.15
1625,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.15
1626,0.6715671567156716,0.0072007200720071,0.0733073307330733,0.067006700670067,0.0,0.0,0.0,0.1622162216221621,0.0187018701870187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.1279663085937
1627,0.6718999999999999,0.0,0.1048,0.0545,0.0,0.0,0.0198,0.1278999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0,0.0,924.15
1628,0.6537000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,0.2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.15
1629,0.636,0.038,0.0559999999999999,0.038,0.0559999999999999,0.0,0.0,0.151,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.15
1630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,706.15
1631,0.7140000000000001,0.015,0.05,0.04,0.04,0.0,0.0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.8360961914062
1632,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.8706726074219
1633,0.665,0.0,0.13,0.127,0.047,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.15
1634,0.649,0.0,0.13,0.06,0.0,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.15
1635,0.72,0.0,0.09,0.02,0.01,0.0,0.0,0.128,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.15
1636,0.65,0.0,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.6763977050781
1637,0.6459999999999999,0.093,0.1009999999999999,0.04,0.047,0.0,0.0,0.04,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.15
1638,0.7659999999999999,0.0,0.0,0.0,0.0842,0.0,0.0,0.0,0.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.1612915039062
1639,0.69,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1498168945312
1640,0.7397295891835673,0.0,0.0,0.0,0.1000040001600064,0.0,0.0,0.1599063962558502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0279296875
1641,0.7149,0.0,0.0738,0.0508,0.0528,0.0,0.01,0.0698,0.005,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.15
1642,0.7385,0.0,0.0605,0.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.4716552734375
1643,0.0,0.4487,0.0305,0.0,0.0,0.0,0.0704,0.071,0.0,0.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.047,0.0579,659.15
1644,0.1,0.64,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0791076660156
1645,0.6588472922166226,0.048796096312295,0.0,0.0,0.0,0.1511879049676025,0.0,0.0,0.0471962243020558,0.0919926405887528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.2326416015625
1646,0.7062999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061,0.0,0.0,0.1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.15
1647,0.2389,0.4546,0.0,0.0,0.0,0.072,0.0,0.1306,0.0,0.1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.15
1648,0.16,0.606,0.0,0.0,0.0,0.0,0.0,0.2339999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.1455749511719
1649,0.6927,0.0078,0.0669,0.0563,0.0344,0.0,0.0,0.0391,0.0786,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.15
1650,0.5073,0.0,0.0,0.0,0.3321,0.0,0.0,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.15
1651,0.7139,0.0,0.0070999999999999,0.0484999999999999,0.0969,0.0,0.0,0.0682,0.0654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.8646606445312
1652,0.5895,0.1541,0.0444,0.0,0.0,0.0704,0.0,0.0,0.0,0.0195,0.0561,0.0,0.0,0.0,0.0,0.0397,0.0,0.0141,0.0122,0.0,912.15
1653,0.6214000000000001,0.0948,0.1074,0.0399,0.0484,0.0,0.0,0.054,0.0,0.0,0.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.15
1654,0.6535,0.0,0.0679,0.0624,0.0449,0.0,0.0,0.1371,0.0334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.15
1655,0.6,0.35,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.15
1656,0.7000000000000001,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1116.15
1657,0.5650000000000001,0.0,0.176,0.005,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,947.15
1658,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.15
1659,0.7188,0.0,0.0,0.0,0.107,0.0,0.0,0.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.8578247070312
1660,0.727,0.091,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.9425415039062
1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,660.15
1662,0.7575757575757576,0.0976097609760976,0.0121012101210121,0.0352035203520352,0.033003300330033,0.0,0.0,0.0409040904090409,0.0,0.0121012101210121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115011501150115,0.0,0.0,910.15
1663,0.6,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.15
1664,0.2426,0.4618,0.0,0.0,0.0,0.0877,0.0,0.1206,0.0,0.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.15
1665,0.75,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.15
1666,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.1669999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.1679748535156
1667,0.6998000000000001,0.0139999999999999,0.1118,0.0086,0.1041,0.0453,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,1053.15
1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,709.2082275390625
1669,0.6505,0.0547,0.0421,0.0611,0.0616,0.0561,0.0,0.0283999999999999,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,917.15
1670,0.6293,0.019,0.0841,0.0327,0.0235,0.0,0.0,0.1544,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0,833.15
1671,0.5201,0.0,0.2396,0.0,0.0,0.0,0.0,0.1587,0.0,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.15
1672,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.15
1673,0.7048000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1528999999999999,0.0,0.1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,856.3428100585937
1674,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.15
1675,0.541,0.0,0.205,0.059,0.0,0.012,0.0,0.026,0.0,0.104,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.03,0.0,0.0,1152.15
1676,0.6684,0.0401,0.1313,0.023,0.0,0.0,0.0,0.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.15
1677,0.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.11826171875
1678,0.7000000000000001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,880.15
1679,0.7492000000000001,0.0,0.0,0.0,0.0989,0.0,0.0,0.0994999999999999,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
1680,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,640.1782287597656
