,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tliq
0,0.7215721572157217,0.0,0.0116011601160116,0.0575057505750575,0.0752075207520752,0.0,0.0,0.1341134113411341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.15
1,0.0,0.4081591840815919,0.0,0.0,0.0,0.4081591840815919,0.0,0.1836816318368163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.15
2,0.6853,0.0,0.1552,0.0529,0.0,0.0,0.0,0.0,0.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.15
3,0.684,0.01,0.125,0.062,0.052,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,1551.15
4,0.6299,0.0,0.1692,0.0,0.1236999999999999,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,1673.15
5,0.6838,0.0299,0.1204,0.049,0.049,0.0327,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.15
6,0.7410999999999999,0.0174,0.0118999999999999,0.0300999999999999,0.1133999999999999,0.0078999999999999,0.0,0.0781999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.15
7,0.6078911836775517,0.0425063759563934,0.0645096764514677,0.0,0.0,0.0,0.0,0.2261339200880132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535080262039305,0.0,0.0,0.0,0.0,1098.15
8,0.6146,0.0,0.0,0.2162,0.0,0.0,0.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.15
9,0.6373,0.0,0.151,0.0304,0.0305,0.0,0.0,0.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.15
10,0.6358364163583642,0.1093890610938906,0.1191880811918808,0.0242975702429757,0.0348965103489651,0.0345965403459654,0.0,0.0,0.0,0.0,0.0417958204179582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.15
11,0.7908,0.0,0.1286999999999999,0.0,0.0,0.0,0.0,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.15
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1010.15
13,0.6528,0.0,0.0,0.0,0.0,0.0,0.3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.15
14,0.625,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.15
15,0.6991699169916991,0.0,0.0,0.0,0.1496149614961496,0.0,0.0,0.1512151215121512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.15
16,0.6053000000000001,0.0178,0.0060999999999999,0.0462,0.1147,0.0121,0.0,0.1556,0.0362,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.15
17,0.5777,0.0,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.15
18,0.6651,0.0047,0.1146,0.0483,0.0,0.0,0.0,0.1518,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.15
19,0.0,0.0,0.0,0.0,0.4648,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652,0.0,1816.15
20,0.6905309469053096,0.0701929807019298,0.12998700129987,0.0198980101989801,0.0596940305969403,0.0,0.0,0.0,0.0,0.0,0.0296970302969703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.15
21,0.7027,0.0,0.1039,0.0309,0.0,0.0,0.0,0.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,1258.15
22,0.6954,0.0902999999999999,0.1081,0.0128,0.0372,0.0435,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.15
23,0.8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.15
24,0.6801999999999999,0.0,0.0134,0.0676,0.0669,0.0445,0.0,0.033,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332,0.0014,0.0,1355.15
25,0.3018,0.0,0.086,0.1741,0.4381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.15
26,0.212,0.203,0.187,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,1373.15
27,0.3543,0.3373,0.036,0.0,0.0524,0.0431,0.1352,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,0.0,0.0,0.0,1173.15
28,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.15
29,0.5382,0.129,0.0227999999999999,0.0,0.0154,0.039,0.1782,0.0107,0.0,0.0245,0.0257,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0,0.0,1118.15
30,0.7128641577741998,0.0,0.0599053914852336,0.0,0.0,0.0,0.100209018811693,0.1266113950255523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.15
31,0.6,0.0,0.1,0.08,0.08,0.0,0.08,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.15
32,0.5288,0.0,0.0,0.1408,0.2023,0.0,0.0,0.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456.15
33,0.1,0.0,0.0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2332999999999999,0.0,0.0,0.0,2127.15
34,0.4954,0.0924,0.0394,0.0,0.0846,0.1374,0.0,0.0,0.0,0.0296,0.0613,0.0,0.0,0.0,0.0,0.0403,0.0,0.0196,0.0,0.0,1195.15
35,0.7724,0.1351,0.0185,0.0,0.0,0.0,0.0,0.0607,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.15
36,0.7737999999999999,0.0,0.0611,0.0331,0.0,0.0,0.0,0.0922,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.15
37,0.0,0.3571357135713571,0.0,0.0,0.0,0.3571357135713571,0.0,0.2857285728572857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.15
38,0.63,0.0,0.115,0.075,0.03,0.005,0.0,0.09,0.035,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1523.15
39,0.6763,0.045,0.0607,0.0348,0.0108,0.0,0.0385,0.1066,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,1128.15
40,0.7245,0.0,0.0,0.0,0.2041,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,1661.15
41,0.6064393560643936,0.0,0.0903909609039096,0.0,0.0,0.3031696830316968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.15
42,0.0,0.044004400440044,0.0451045104510451,0.0,0.1367136713671367,0.1193119311931193,0.0923092309230923,0.0923092309230923,0.0358035803580358,0.0816081608160816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528352835283528,0.0,1033.15
43,0.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767.15
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993,0.0,893.1499999999999
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.15
46,0.7499,0.0,0.125,0.0938,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.15
47,0.7120000000000001,0.0,0.0,0.0,0.02,0.0,0.027,0.11,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159999999999999,0.0,0.0,1619.15
48,0.0,0.4403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.15
49,0.653,0.072,0.114,0.053,0.0279999999999999,0.0,0.0,0.062,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.15
50,0.0,0.0,0.0292,0.0,0.0,0.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.4617,0.0,1123.15
51,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1211.15
52,0.7353000000000001,0.0,0.1323,0.0,0.0147,0.0,0.0,0.1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.15
53,0.5524447555244476,0.0,0.121987801219878,0.1017898210178982,0.1018898110188981,0.0,0.0,0.1218878112188781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.15
54,0.7413,0.0,0.0,0.0095,0.1003,0.0,0.0,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.15
55,0.7171999999999998,0.0,0.1108999999999999,0.0,0.1517999999999999,0.0,0.0,0.0,0.0,0.0,0.0200999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.15
56,0.7680768076807681,0.0,0.0,0.0,0.0645064506450645,0.0,0.0,0.1552155215521552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099009900990099,0.0,0.0,1383.15
57,0.5748,0.0911,0.0141,0.0698,0.0793,0.0298,0.0,0.076,0.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0,0.0,1163.15
58,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.15
59,0.3206320632063206,0.0,0.135013501350135,0.1517151715171517,0.3926392639263926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.15
60,0.6806,0.0,0.01,0.0,0.0,0.0,0.06,0.0599,0.0598,0.1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.15
61,0.6818000000000001,0.0,0.1054,0.0,0.2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.5500244140626
62,0.6199999999999999,0.2499999999999999,0.0119999999999999,0.0,0.0539999999999999,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.15
63,0.7000000000000001,0.0,0.1,0.04,0.0,0.0,0.08,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1373.65
64,0.6689999999999999,0.0,0.0339999999999999,0.0,0.143,0.0,0.0,0.1539999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.15
65,0.7,0.0,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.15
66,0.6518999999999999,0.0,0.0,0.0435,0.0,0.3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.15
67,0.9611,0.0,0.0192999999999999,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.15
68,0.61,0.0,0.0,0.142,0.0817,0.0,0.0,0.1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.15
69,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.15
70,0.6727,0.0,0.0,0.0,0.0645,0.0,0.0,0.2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.15
71,0.5365536553655365,0.0579057905790579,0.04000400040004,0.0599059905990599,0.0,0.1538153815381538,0.0,0.0,0.0,0.0,0.0609060906090609,0.0,0.0,0.0,0.0,0.0709070907090709,0.0,0.02000200020002,0.0,0.0,1244.15
72,0.6584,0.0,0.1461999999999999,0.0527999999999999,0.0,0.0,0.1425999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.15
73,0.505,0.0,0.063,0.14,0.09,0.0,0.02,0.0,0.0,0.1,0.03,0.0,0.0,0.02,0.0,0.02,0.0,0.012,0.0,0.0,1363.15
74,0.6387,0.033,0.1475,0.0,0.0,0.0,0.0585,0.0856,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245,0.0,1273.15
75,0.7323,0.0,0.103,0.0658999999999999,0.0,0.0,0.0662,0.0049999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138999999999999,0.0,0.0065,0.0026,0.0,1563.15
76,0.8263173682631736,0.028997100289971,0.0157984201579842,0.0,0.0055994400559944,0.0,0.0,0.0376962303769623,0.0090990900909909,0.0764923507649235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.15
77,0.7292000000000001,0.0,0.1185,0.0,0.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.2499755859376
78,0.6508,0.0428,0.127,0.0473,0.0,0.0,0.0,0.1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.15
79,0.6079,0.043,0.0844,0.0401,0.2042,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.15
80,0.6913,0.0,0.1059,0.0538,0.0,0.0,0.0,0.1383,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.15
81,0.64,0.0,0.0197,0.0332,0.1014,0.0,0.0,0.054,0.0567999999999999,0.0,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,1423.15
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2692,0.0,0.2307999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,956.15
83,0.74,0.015,0.109,0.005,0.1,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.15
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,965.15
85,0.3223677632236776,0.2655734426557344,0.0,0.0,0.0,0.412058794120588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267.15
86,0.1052,0.4083,0.0,0.0,0.1479,0.0,0.119,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0533,0.0,0.0,0.0353,0.0,0.0,1193.15
87,0.46,0.0,0.0,0.0,0.265,0.0,0.0,0.231,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,1413.15
88,0.5326467353264673,0.0,0.0,0.0,0.0667933206679332,0.0,0.0,0.0,0.4005599440055994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.15
89,0.6808,0.0425,0.0384,0.0116,0.1709,0.0,0.0,0.0342,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.15
90,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.15
91,0.6940000000000001,0.0,0.0,0.0,0.0692,0.0,0.0201,0.0883,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893,0.0,0.0,1423.15
92,0.6624999999999999,0.0,0.1314999999999999,0.1249999999999999,0.0119999999999999,0.0,0.0689999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.15
93,0.7399,0.0,0.0866,0.0,0.0,0.0,0.0,0.0864,0.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.15
94,0.0,0.6062,0.0,0.0,0.0,0.0,0.0,0.3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.15
95,0.375,0.019,0.094,0.0,0.2289999999999999,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.0,0.1639999999999999,0.0,0.0,0.0,0.0,1540.15
96,0.6491,0.0,0.0899,0.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.950048828125
97,0.7611,0.0,0.0962,0.0810999999999999,0.0292,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.15
98,0.1135999999999999,0.3254999999999999,0.0,0.0,0.0244,0.0,0.0,0.0,0.0,0.2186,0.0,0.0,0.0,0.0488,0.1092,0.1253,0.0,0.0345,0.0,0.0,1273.15
99,0.7787000000000001,0.0,0.0617999999999999,0.0,0.0,0.0,0.0,0.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.15
100,0.5489999999999999,0.0,0.226,0.0,0.177,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.15
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,1343.15
102,0.7023,0.0,0.0053,0.0,0.0061,0.0,0.0,0.1537,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1159,0.0,0.0,1493.15
103,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.15
104,0.7077,0.0,0.0,0.0,0.0,0.0,0.0,0.2685,0.0,0.0,0.0237999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.15
105,0.7,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.15
106,0.7149,0.0144999999999999,0.0272,0.0706,0.0621,0.0,0.0,0.0,0.0896,0.0,0.0200999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.15
107,0.6707,0.0,0.1156,0.1308,0.0828999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.15
108,0.1615838416158383,0.3675632436756323,0.0086991300869912,0.0,0.2517748225177482,0.0172982701729827,0.0590940905909408,0.0,0.0,0.0313968603139686,0.0,0.0,0.0,0.0292970702929706,0.0595940405959403,0.0,0.0,0.0,0.0,0.0,1253.15
109,0.7605,0.1,0.071,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.15
110,0.5000500050005001,0.05000500050005,0.04000400040004,0.0749074907490749,0.025002500250025,0.1000100010001,0.0,0.017001700170017,0.033003300330033,0.03000300030003,0.1000100010001,0.0,0.0,0.0,0.0,0.0,0.0,0.03000300030003,0.0,0.0,1310.15
111,0.643,0.0,0.1578999999999999,0.0958,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.15
112,0.679,0.0,0.1,0.0,0.08,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.15
113,0.6679866402671947,0.0759984800303994,0.124997500049999,0.0399992000159996,0.0739985200295994,0.0,0.0,0.0,0.0,0.0,0.0169996600067998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.15
114,0.7116999999999999,0.0813,0.0400999999999999,0.0,0.0,0.0,0.0525999999999999,0.0457,0.0333999999999999,0.0115999999999999,0.0,0.0,0.0,0.0,0.0,0.0235999999999999,0.0,0.0,0.0,0.0,1213.15
115,0.3617,0.0,0.1184,0.1646999999999999,0.3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.15
116,0.5863,0.043,0.036,0.0,0.0107,0.1594,0.0,0.0,0.0,0.0,0.1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.15
117,0.6453,0.0524,0.0179,0.0475,0.081,0.0101,0.0,0.1406,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.15
118,0.68,0.0,0.0,0.0,0.1018,0.0,0.0,0.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.15
119,0.6346634663466346,0.0,0.0485048504850485,0.0,0.0,0.3168316831683168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.15
120,0.5337,0.0,0.0339,0.0857,0.0,0.0,0.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.15
121,0.0,0.733,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.15
122,0.5797,0.0,0.0,0.0,0.0,0.0,0.0,0.2423999999999999,0.0,0.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.15
123,0.8498,0.0,0.0751,0.0,0.023,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.15
124,0.713,0.0,0.0058,0.0353,0.1218,0.0,0.0,0.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.15
125,0.6299000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.15
126,0.6996,0.0,0.106,0.1341,0.0,0.0,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.450048828125
127,0.7140000000000001,0.0,0.143,0.0,0.0969999999999999,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.15
128,0.634063406340634,0.0414041404140414,0.1248124812481248,0.0325032503250325,0.0,0.0,0.0,0.165016501650165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194.15
129,0.7026,0.0,0.0,0.1802,0.0,0.0,0.0,0.0,0.1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.15
130,0.5671432856714328,0.0902909709029097,0.013998600139986,0.0722927707229277,0.0750924907509249,0.0274972502749725,0.0,0.0773922607739226,0.0535946405359464,0.0,0.0,0.0,0.0,0.0,0.0,0.0226977302269773,0.0,0.0,0.0,0.0,1163.15
131,0.6986301369863014,0.0360963903609639,0.0813918608139186,0.1122887711228877,0.055994400559944,0.0155984401559844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.15
132,0.5891,0.0432,0.0416,0.0,0.0108,0.1548,0.0,0.0,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.15
133,0.4193580641935807,0.0,0.0,0.0,0.4921507849215079,0.0,0.0,0.0,0.0,0.0884911508849115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.15
134,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.0,0.4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475,0.0,1410.15
135,0.0,0.0,0.0204979502049795,0.0,0.092990700929907,0.0223977602239776,0.0348965103489651,0.0420957904209579,0.0,0.3844615538446155,0.0100989901009899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820617938206179,0.0,1103.15
136,0.6790999999999999,0.0,0.0796,0.0,0.0,0.0,0.0,0.159,0.0,0.0,0.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.15
137,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,926.15
138,0.5952000000000001,0.0727,0.0838,0.0,0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.15
139,0.0,0.56,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.15
140,0.6503,0.135,0.092,0.0491,0.0,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.15
141,0.2582741725827417,0.0,0.1170882911708829,0.1776822317768223,0.446955304469553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.15
142,0.6606000000000001,0.0,0.1318,0.1667,0.0,0.0,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.15
