,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,Tmelt
3652,0.5132256612830642,0.1627081354067703,0.0093004650232511,0.0,0.0146007300365018,0.0148007400370018,0.0863043152157608,0.0853042652132606,0.0200010000500025,0.0340017000850042,0.0146007300365018,0.0,0.0,0.0,0.0,0.0394019700985049,0.0,0.0051002550127506,0.0,1265.15
3653,0.5699000000000001,0.0173,0.0,0.0,0.2423,0.0,0.0,0.1461,0.0243999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.872900390625
3654,0.7143,0.0,0.0070999999999999,0.0,0.1071,0.0,0.0,0.1358,0.0,0.0356999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.9501708984376
3655,0.0,0.55,0.15,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.15
3656,0.4,0.2,0.065,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,1173.15
3657,0.5,0.0,0.0,0.0,0.0,0.0,0.066,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669999999999999,0.0,0.0,0.0,1053.7179321289063
3658,0.6950390078015604,0.0106021204240848,0.0272054410882176,0.0,0.0533106621324264,0.1603320664132826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053510702140428,0.0,0.0,0.0,0.0,1698.5053466796876
3659,0.6128,0.0,0.0497,0.0922,0.0662,0.0352,0.0,0.049,0.0559,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,1756.15
3660,0.64,0.0,0.11,0.09,0.0,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942.1503662109376
3661,0.7371262873712628,0.0,0.0,0.0,0.0560943905609439,0.0,0.0,0.2067793220677932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.0085205078126
3662,0.66,0.08,0.1,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.1506103515624
3663,0.3863,0.0,0.1391,0.1278999999999999,0.2001,0.0,0.0129,0.0832,0.0137,0.0158,0.0,0.0,0.0048,0.0,0.0,0.0081,0.0,0.0,0.0068,1597.75
3664,0.6209999999999999,0.0,0.0339999999999999,0.0,0.0869999999999999,0.1419999999999999,0.0,0.0,0.0,0.0,0.0389999999999999,0.0,0.0,0.0,0.0149999999999999,0.0419999999999999,0.0,0.0199999999999999,0.0,1652.21884765625
3665,0.4796,0.0331,0.0565,0.143,0.1541,0.0,0.0964,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,1207.15
3666,0.6502,0.07,0.1097,0.09,0.0,0.0,0.0,0.0301,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841.15
3667,0.698,0.0,0.0,0.0,0.1,0.0,0.0,0.135,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.15
3668,0.53994600539946,0.0593940605939406,0.0405959404059593,0.0200979902009799,0.0288971102889711,0.136986301369863,0.0,0.0,0.0,0.0308969103089691,0.0876912308769123,0.0,0.0,0.0,0.0,0.0365963403659634,0.0,0.0131986801319868,0.0056994300569943,1549.9526123046876
3669,0.6703670367036704,0.0597059705970597,0.1303130313031303,0.0203020302030202,0.0595059505950595,0.0,0.0,0.0,0.0,0.0,0.0598059805980598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.150244140625
3670,0.7058411682336467,0.0278055611122224,0.0785157031406281,0.0853170634126825,0.0814162832566513,0.0,0.0,0.0,0.0,0.0,0.0211042208441688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.1493896484376
3671,0.5117488251174883,0.0596940305969403,0.0407959204079592,0.0,0.042995700429957,0.1582841715828417,0.0,0.0,0.0,0.0612938706129387,0.0633936606339366,0.0,0.0,0.0,0.0,0.0415958404159584,0.0,0.0201979802019798,0.0,1544.9072021484376
3672,0.6786,0.0839,0.1089,0.0956,0.0206,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.1503662109376
3673,0.591959195919592,0.0363036303630363,0.1528152815281528,0.1943194319431943,0.0,0.0,0.0246024602460246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.0058349609376
3674,0.5733426657334266,0.0,0.0281971802819718,0.1424857514248575,0.255974402559744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.1950439453126
3675,0.6817,0.0399,0.0,0.0719,0.0759,0.0,0.0,0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.21201171875
3676,0.6032,0.1462,0.0,0.0,0.0,0.0,0.0,0.2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.6283935546876
3677,0.7595999999999999,0.0,0.0059,0.015,0.0,0.0,0.0,0.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.1498779296876
3678,0.6870374074814963,0.0794158831766353,0.1390278055611122,0.0274054810962192,0.0308061612322464,0.023004600920184,0.0,0.0,0.0,0.0,0.0133026605321064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.15
3679,0.669,0.0744,0.1248,0.0246,0.0515,0.0431,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.15
3680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1148.056982421875
3681,0.6970000000000001,0.0969999999999999,0.108,0.0,0.089,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.15
3682,0.7467746774677468,0.0,0.0119011901190119,0.0481048104810481,0.0108010801080108,0.0,0.0,0.1663166316631663,0.0097009700970097,0.0,0.0,0.0,0.0046004600460046,0.0,0.0,0.0,0.0,0.0,0.0,1795.15
3683,0.647,0.085,0.134,0.021,0.1009999999999999,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.1503662109376
3684,0.31,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.8834594726563
3685,0.74,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.1923583984376
3686,0.678967896789679,0.0,0.0206020602060206,0.0,0.0352035203520352,0.0,0.0,0.1062106210621061,0.0698069806980698,0.0525052505250525,0.0152015201520152,0.0,0.0,0.0,0.0,0.0206020602060206,0.0,0.0,0.0,1689.15
3687,0.6467,0.0,0.0747,0.0249,0.0,0.0,0.0,0.1444,0.0213,0.0,0.0387,0.0,0.0,0.0,0.0,0.0401,0.0,0.0092,0.0,1838.15
3688,0.6698000000000001,0.0835,0.1441,0.034,0.0463,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.15
3689,0.665066506650665,0.0,0.0739073907390739,0.0,0.1546154615461546,0.0,0.0,0.1064106410641064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.0888427734376
3690,0.7164,0.0,0.0116999999999999,0.0591,0.0849,0.0,0.0,0.1201,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.15
3691,0.6638,0.055,0.1249,0.0521999999999999,0.0617,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.15
3692,0.6202,0.0,0.0503,0.0896,0.1197999999999999,0.0,0.0,0.0296999999999999,0.0800999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102999999999999,0.0,1759.149755859375
3693,0.5058,0.0,0.1776,0.1123,0.173,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.15
3694,0.6897,0.0,0.0068,0.0,0.0,0.0839,0.0097,0.0352,0.0749,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.15
3695,0.4317215860793039,0.104205210260513,0.1787089354467723,0.1340067003350167,0.1191059552977648,0.0,0.0,0.0,0.0,0.0,0.0298014900745037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.1496337890624
3696,0.6797,0.0,0.0431,0.062,0.0533,0.0,0.0,0.1553999999999999,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.15
3697,0.647,0.132,0.094,0.047,0.0,0.0,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.038,1958.15
3698,0.5867000000000001,0.0563,0.0,0.0,0.0824,0.1339,0.0,0.0,0.0,0.0,0.0824,0.0,0.0,0.0,0.0,0.0392,0.0,0.0191,0.0,1525.2896484375
3699,0.5700000000000001,0.04,0.0949,0.0657,0.0945,0.0,0.0,0.0524,0.0527,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,1780.15
3700,0.5006,0.0,0.1383,0.0,0.2699,0.0,0.0,0.0911999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.049169921875
3701,0.706,0.0,0.032,0.129,0.0,0.0,0.0,0.12,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.1506103515624
3702,0.6779999999999998,0.0,0.0,0.0,0.0114999999999999,0.0,0.0,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.4621337890626
3703,0.66,0.06,0.14,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.150244140625
3704,0.6485416312531873,0.0,0.0197982181603655,0.0249977502024817,0.1017908388245058,0.0,0.0,0.0487956083952444,0.053495185433311,0.0,0.0583947444729974,0.0,0.0,0.0,0.0,0.0,0.0,0.0435960763531282,0.0,1741.01474609375
3705,0.6765676567656765,0.1404140414041404,0.099009900990099,0.0321032103210321,0.0519051905190519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.15048828125
3706,0.0,0.8170000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.197668457031
3707,0.6418999999999999,0.0758999999999999,0.0798,0.0,0.1232999999999999,0.0339999999999999,0.0,0.0,0.0,0.0374999999999999,0.0,0.0,0.0,0.0,0.0,0.0075999999999999,0.0,0.0,0.0,1821.15
3708,0.615969201539923,0.0,0.0403979801009949,0.0,0.0866956652167391,0.1407929603519823,0.0,0.0,0.0,0.0,0.0389980500974951,0.0,0.0,0.0,0.015199240037998,0.0412979351032448,0.0,0.0200989950502474,0.0,1650.608740234375
3709,0.6592,0.0501,0.0601,0.0196,0.1305,0.04,0.0,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.15
3710,0.6376637663766378,0.0,0.0963096309630963,0.0759075907590759,0.0767076707670767,0.0,0.0,0.0353035303530353,0.0108010801080108,0.0,0.0,0.0,0.0521052105210521,0.0,0.0,0.0114011401140114,0.0,0.0,0.0016001600160016,1802.1799072265624
3711,0.5824,0.1448,0.0547,0.0,0.0,0.0792,0.0,0.0,0.0,0.0225,0.0626999999999999,0.0,0.0,0.0,0.0,0.0363,0.0,0.0093,0.0081,1700.15
3712,0.7395999999999999,0.0,0.0092,0.0,0.107,0.0,0.0,0.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.15
3713,0.7067,0.0,0.0318,0.0,0.1272,0.0,0.0,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.849951171875
3714,0.0217,0.9769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.9612182617188
3715,0.6628,0.0110999999999999,0.1352999999999999,0.0769999999999999,0.0614999999999999,0.0523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.1491455078128
3716,0.7131713171317132,0.0205020502050205,0.0256025602560256,0.1386138613861386,0.0763076307630763,0.0,0.0,0.0,0.0,0.0,0.0258025802580258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.14951171875
3717,0.67,0.08,0.13,0.01,0.055,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.15
3718,0.6598999999999999,0.0497,0.0598,0.0202,0.1306,0.0601,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813.15
3719,0.6699999999999999,0.0,0.1349999999999999,0.0969999999999999,0.0539999999999999,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.149877929688
3720,0.675,0.0,0.025,0.09,0.06,0.0,0.0,0.144,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.1496337890626
3721,0.6899,0.0,0.0070999999999999,0.0,0.0,0.0832,0.0097,0.0558,0.0543,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454.15
3722,0.75,0.0,0.0,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.9574951171876
3723,0.4907147214416432,0.150604518135544,0.0096002880086402,0.0,0.0152004560136804,0.0154004620138604,0.0899026970809124,0.0888026640799224,0.0209006270188105,0.0354010620318609,0.0152004560136804,0.0,0.0,0.0,0.0,0.0410012300369011,0.0,0.0266007980239407,0.0,1563.15
3724,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1807.718115234375
3725,0.7093,0.0,0.0,0.0313,0.1239,0.0,0.0,0.051,0.0402,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,1758.15
3726,0.7397739773977395,0.0,0.0,0.0750075007500749,0.0776077607760775,0.0193019301930192,0.0,0.0868086808680867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.922705078125
3727,0.6504000000000001,0.0701,0.1101999999999999,0.0741,0.0,0.0,0.0,0.0351,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1841.15
3728,0.6679999999999999,0.019,0.139,0.091,0.067,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906.15
3729,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.9786743164063
3730,0.5662999999999999,0.0,0.0344999999999999,0.0303999999999999,0.2528999999999999,0.0,0.0,0.1064999999999999,0.0,0.0,0.0,0.0,0.0050999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1495.353857421875
3731,0.6588472922166226,0.048796096312295,0.0,0.0,0.0,0.1511879049676025,0.0,0.0,0.0471962243020558,0.0919926405887528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.3736328125
3732,0.69006900690069,0.0701070107010701,0.1001100110011001,0.1195119511951195,0.0,0.0,0.0,0.0,0.0,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993.150244140625
3733,0.5158515851585158,0.1669166916691669,0.0,0.0,0.0230023002300229,0.0253025302530253,0.0864086408640864,0.0886088608860885,0.0,0.0595059505950595,0.0249024902490249,0.0,0.0,0.0,0.0,0.0,0.0,0.0052005200520052,0.0,1263.15
3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1229.6542724609376
3735,0.0,0.6,0.075,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.09384765625
3736,0.7375,0.0,0.0092,0.0,0.106,0.0,0.0,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.15
3737,0.7733,0.0,0.0,0.0,0.057,0.0355,0.0,0.1089,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.8365234375
3738,0.6434000000000001,0.0,0.0785,0.0,0.0,0.0435,0.0892,0.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,1715.15
3739,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.15
3740,0.6021,0.0167999999999999,0.0744,0.0433999999999999,0.0,0.0113999999999999,0.1952999999999999,0.0470999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094999999999999,0.0,1521.1503662109376
3741,0.7572,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0916,0.0,0.0,0.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.148291015625
3742,0.6722,0.0,0.0,0.0,0.05,0.0,0.0,0.0786,0.0699,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,1756.2714599609376
3743,0.4554,0.0923,0.0298,0.0108,0.0837,0.153,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0,0.0235,0.0946,0.0,0.0155,0.0,1409.15
3744,0.4995499549954995,0.0,0.0894089408940893,0.0,0.2179217921792179,0.0,0.0,0.193119311931193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.7408203125
3745,0.5096,0.0,0.1201,0.1519,0.2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.343115234375
3746,0.5974805038992201,0.0926814637072585,0.1201759648070386,0.0824835032993401,0.0824835032993401,0.0063987202559488,0.0,0.0,0.0,0.015996800639872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.1501220703126
3747,0.73,0.0131,0.0,0.0,0.1545,0.0,0.0,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.15
3748,0.6907,0.0,0.0068,0.0,0.0,0.1186,0.0393,0.0401999999999999,0.0397,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.1501220703126
3749,0.5753,0.0,0.094,0.1032,0.143,0.0,0.0,0.0237,0.0073,0.0,0.0,0.0,0.036,0.0,0.0,0.015,0.0,0.0,0.0014,1635.7634033203126
3750,0.669,0.0,0.034,0.132,0.011,0.0,0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.15
3751,0.5971000000000001,0.0433,0.1515,0.0666,0.1308,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.1506103515626
3752,0.7499,0.0,0.0258,0.0,0.0,0.0,0.0,0.1608,0.0,0.0,0.0627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.7306884765626
3753,0.5967193438687736,0.0,0.049009801960392,0.0,0.0881176235247049,0.142128425685137,0.0,0.0,0.0,0.0,0.047009401880376,0.0,0.0,0.0,0.01500300060012,0.042008401680336,0.0,0.02000400080016,0.0,1654.5702880859376
3754,0.682,0.0,0.143,0.07,0.085,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.1501220703128
3755,0.6633663366336634,0.096009600960096,0.1203120312031203,0.037003700370037,0.0833083308330833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.1506103515624
3756,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.693701171875
3757,0.5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.8896850585938
3758,0.74,0.0,0.05,0.06,0.0,0.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.15
3759,0.5994,0.0,0.1402,0.0802,0.0,0.0,0.0,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.15048828125
3760,0.6059,0.0935,0.0,0.0,0.0,0.0,0.0,0.2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487999999999999,0.0,0.0,0.0,1287.303137207031
3761,0.6648734050637974,0.0,0.046798128074877,0.0533978640854365,0.062397504099836,0.0157993680252789,0.0,0.0379984800607975,0.0542978280868765,0.0,0.046698132074717,0.0,0.0,0.0,0.0,0.0,0.0,0.0168993240270389,0.0,1827.149755859375
3762,0.6895689568956896,0.07000700070007,0.1297129712971297,0.0207020702070207,0.0,0.0,0.0,0.0,0.0,0.0,0.09000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.14951171875
3763,0.6713,0.0,0.1349,0.0978999999999999,0.0529,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.15
3764,0.3954,0.0,0.1992,0.0,0.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.552099609375
3765,0.6703329667033296,0.0,0.0606939306069393,0.0319968003199679,0.0884911508849114,0.0,0.0,0.0852914708529146,0.0307969203079691,0.0,0.0192980701929806,0.0,0.0,0.0,0.0,0.0,0.0,0.0130986901309869,0.0,1849.1496337890624
3766,0.75,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.075,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.8586181640626
3767,0.0,0.7440000000000001,0.0,0.0,0.0,0.0,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.5405639648438
3768,0.6813,0.0978999999999999,0.1039,0.0,0.0679,0.01,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.15
3769,0.69,0.03,0.11,0.073,0.073,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.1496337890624
3770,0.669,0.017,0.13,0.088,0.051,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.15
3771,0.4759,0.0965,0.0401,0.0,0.047,0.1599,0.0,0.0,0.0,0.0,0.0692,0.0,0.0,0.0,0.0301,0.0648,0.0,0.0162,0.0,1439.15
3772,0.6687598744075355,0.0093994360338379,0.1315921044737315,0.0925944443333399,0.0513969161850288,0.0,0.0,0.0,0.0,0.0,0.0428974261544307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.149877929688
3773,0.2987701229877012,0.2864713528647135,0.0,0.0,0.0592940705929407,0.0,0.0,0.1823817618238176,0.0,0.0898910108989101,0.0,0.0,0.0,0.0,0.0,0.0831916808319168,0.0,0.0,0.0,1473.15
3774,0.7354,0.0,0.0,0.0,0.0888,0.0,0.0,0.1305,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.8390869140626
3775,0.0,0.0,0.0738,0.0,0.0,0.0,0.0,0.0,0.1211,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012,1114.1879638671876
3776,0.691,0.0,0.0103,0.0901,0.1043999999999999,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.15
3777,0.588,0.127,0.098,0.05,0.059,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.2492431640626
3778,0.5159,0.0,0.1923,0.2354,0.0564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.15
3779,0.688,0.0994,0.1055,0.0201,0.0813,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.15
3780,0.65,0.03,0.135,0.111,0.02,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.1501220703128
3781,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.48642578125
3782,0.6491,0.0,0.0743,0.0924,0.0,0.0,0.0,0.1507,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852.149877929688
3783,0.7143,0.0978999999999999,0.1002,0.0169,0.0243,0.0267,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.15
3784,0.2535,0.1651,0.0,0.1107,0.1113,0.093,0.0,0.0431,0.0,0.0767,0.0,0.0,0.0,0.0,0.0409999999999999,0.0223,0.0,0.0723,0.0,1235.15
3785,0.5603,0.0447,0.0873,0.0496999999999999,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.499609375
3786,0.6443000000000001,0.0,0.0753,0.0651,0.0,0.0,0.0,0.1059,0.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0394,0.0,0.0101,0.0,1898.15
3787,0.0,0.0,0.04,0.12,0.114,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.523,1047.7428344726563
3788,0.7424000000000001,0.0,0.0056,0.0141,0.0,0.0,0.1141,0.1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.1496337890624
3789,0.766,0.0,0.0,0.0,0.0842,0.0,0.0,0.0,0.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.15
3790,0.6858,0.008,0.0797,0.1421,0.0582,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.15
3791,0.6,0.0,0.14,0.08,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918.15
