,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,Tsoft
1058,0.0,0.3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821,0.0,0.4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.15
1059,0.0997800439912017,0.3722255548890221,0.0748850229954009,0.1486702659468106,0.0748850229954009,0.0,0.0498900219956008,0.0498900219956008,0.0249950009998,0.0997800439912017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.15
1060,0.6207,0.0363,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
1061,0.5490999999999999,0.0591999999999999,0.0403999999999999,0.0,0.0426999999999999,0.1408999999999999,0.0,0.0,0.0,0.0303999999999999,0.0867999999999999,0.0,0.0,0.0,0.0,0.0102999999999999,0.0,0.0401999999999999,0.0,0.0,1119.15
1062,0.47,0.23,0.04,0.0,0.02,0.02,0.01,0.03,0.02,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,953.15
1063,0.3621,0.125,0.0213,0.0,0.0,0.0,0.0,0.1404,0.0,0.0802,0.0,0.2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.15
1064,0.1687,0.3058,0.1491,0.0,0.0,0.0,0.1253999999999999,0.0163,0.0107,0.0,0.0,0.2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.15
1065,0.6226622662266226,0.1912191219121912,0.1031103110311031,0.0,0.0,0.0,0.014001400140014,0.048004800480048,0.015001500150015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.15
1066,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.15
1067,0.4098,0.123,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.1842,0.0,0.2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,853.15
1068,0.7439,0.0,0.0994,0.0,0.0,0.0,0.0097,0.0722,0.0738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.25
1069,0.31,0.2675,0.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
1070,0.5315531553155316,0.0591059105910591,0.04000400040004,0.0,0.042004200420042,0.1401140114011401,0.0,0.0,0.0,0.03000300030003,0.0861086108610861,0.0,0.0,0.0,0.0,0.02000200020002,0.0,0.0511051105110511,0.0,0.0,1096.15
1071,0.4004,0.4004999999999999,0.0498,0.0,0.0,0.0,0.0139999999999999,0.0,0.0849,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.15
1072,0.51,0.15,0.038,0.0,0.0,0.035,0.02,0.02,0.02,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.15
1073,0.009,0.877,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.15
1074,0.0941009410094101,0.3247032470324703,0.0,0.0,0.0,0.070000700007,0.0,0.0,0.0,0.2777027770277703,0.0,0.2279022790227902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.15
1075,0.0,0.3695,0.0,0.0,0.1196,0.03,0.081,0.0,0.0,0.2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,841.15
1076,0.183,0.476,0.147,0.0,0.0,0.0,0.178,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.15
1077,0.1135,0.2799,0.0,0.0,0.0,0.1779,0.0,0.0,0.0,0.3591,0.0,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.15
1078,0.72,0.0,0.09,0.02,0.01,0.0,0.0,0.128,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.05
1079,0.5519,0.0984,0.0977,0.0,0.0,0.1498,0.0,0.0504999999999999,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.65
1080,0.633,0.092,0.114,0.0424,0.0376,0.0,0.0,0.0693,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.15
1081,0.36,0.1,0.02,0.28,0.0,0.14,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1058.15
1082,0.1,0.35,0.03,0.0,0.15,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.15
1083,0.5714,0.0853999999999999,0.0971,0.0,0.2119,0.0,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.15
1084,0.0,0.803980398039804,0.0,0.0,0.0704070407040704,0.0,0.0661066106610661,0.0,0.0419041904190419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.15
1085,0.2605,0.3167999999999999,0.0,0.0,0.0,0.0,0.0475999999999999,0.0,0.0604,0.3147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
1086,0.7576,0.0046,0.1275,0.0,0.1101999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.15
1087,0.6528,0.0784,0.1354,0.025,0.052,0.0436,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.15
1088,0.0765,0.3285,0.1791,0.0,0.0,0.0877999999999999,0.0,0.1192,0.1199,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.15
1089,0.2187,0.3208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484,0.0,0.4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.15
1090,0.01,0.871,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.15
1091,0.7655,0.0189,0.0193,0.0,0.0,0.0129,0.0,0.0848,0.0349,0.0404,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.15
1092,0.0,0.2236223622362236,0.0249024902490249,0.1247124712471247,0.1247124712471247,0.0249024902490249,0.0989098909890989,0.0,0.0748074807480748,0.0,0.0499049904990499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485248524852485,0.0,791.15
1093,0.6393360663933608,0.0898910108989101,0.1198880111988801,0.0,0.0,0.0,0.0,0.1498850114988501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15
1094,0.2766889324427023,0.4450821967121314,0.0,0.0,0.0,0.0,0.0,0.0490980360785568,0.0495980160793568,0.1486940522379104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200991960321587,0.0,0.0,871.15
1095,0.0438,0.3568,0.0,0.0,0.0,0.2292,0.0,0.0,0.0,0.2068,0.0,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.15
1096,0.0613938606139386,0.3354664533546644,0.0120987901209879,0.0,0.0,0.1041895810418958,0.0,0.0,0.0,0.2114788521147885,0.0,0.2753724627537246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
1097,0.5053,0.1042,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.1866,0.0,0.0,0.0,0.0,0.0,0.0532,0.0,0.0,0.0,0.0,988.15
1098,0.5337,0.0,0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.1969,0.0,0.0545,0.0,0.0,0.0,0.0559999999999999,0.0,0.0,0.0,0.0,973.15
1099,0.5099490050994901,0.1167883211678832,0.01999800019998,0.0,0.0,0.0388961103889611,0.2514748525147485,0.0,0.011998800119988,0.0388961103889611,0.0,0.0,0.0,0.0,0.011998800119988,0.0,0.0,0.0,0.0,0.0,787.15
1100,0.5670000000000001,0.1118,0.0572,0.0,0.0,0.0,0.0162,0.0157,0.0,0.0237999999999999,0.0,0.2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.15
1101,0.653,0.072,0.114,0.053,0.037,0.0,0.0,0.062,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.9499999999998
1102,0.7028,0.0,0.0,0.0,0.0997,0.0,0.0,0.0774,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512,0.0,0.0,1072.15
1103,0.6716,0.0587,0.128,0.038,0.0655999999999999,0.0,0.0,0.0,0.0,0.0,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.15
1104,0.0,0.5166,0.0,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.15
1105,0.6154000000000001,0.0828999999999999,0.0754,0.0,0.0,0.0088,0.0858,0.0714,0.0327,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.15
1106,0.5101,0.1285,0.0629,0.0452,0.0508,0.1865,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.15
1107,0.5149,0.0495,0.1881,0.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0,1116.15
1108,0.1005,0.411,0.071,0.0,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.2488,0.0,0.0,0.0,0.0302,0.0,0.0,0.0,0.0,863.15
1109,0.7156999999999999,0.0,0.0106,0.0535,0.0909,0.0,0.0,0.121,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.15
1110,0.7379000000000001,0.0,0.031,0.0,0.0,0.0,0.0,0.1533,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.15
1111,0.6823,0.0,0.0116,0.0516,0.0741,0.0,0.0,0.1534,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.15
1112,0.0,0.6713,0.179,0.0,0.0,0.0,0.0,0.0448,0.0,0.0,0.0,0.0,0.0,0.0,0.1049,0.0,0.0,0.0,0.0,0.0,932.15
1113,0.6587000000000001,0.0289,0.1362,0.0799,0.0622,0.0263,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.15
1114,0.8079999999999999,0.1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.15
1115,0.7545377268863444,0.0,0.0195009750487524,0.0,0.0236011800590029,0.0518025901295064,0.0332016600830041,0.0747037351867593,0.0422021101055052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.15
1116,0.1286999999999999,0.5439,0.02,0.0499,0.01,0.0,0.0299,0.02,0.0,0.1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.15
1117,0.7302438146288777,0.1195071704302258,0.0436026161569694,0.0,0.0249014940896453,0.0,0.0,0.0687041222473348,0.0128007680460827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.15
1118,0.7293,0.0718999999999999,0.0848999999999999,0.0149999999999999,0.0,0.0,0.0,0.0778999999999999,0.0189999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.15
1119,0.0,0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.15
1120,0.719,0.074,0.089,0.0,0.0149999999999999,0.0,0.0,0.0809999999999999,0.0199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.15
1121,0.8101,0.1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.15
1122,0.521,0.0576,0.0394,0.0,0.0844999999999999,0.1372,0.0,0.0,0.0,0.0394,0.0612,0.0,0.0,0.0,0.0,0.0401999999999999,0.0,0.0195,0.0,0.0,1091.15
1123,0.596,0.0,0.0409999999999999,0.0,0.088,0.143,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.015,0.027,0.0,0.042,0.0,0.0,1185.15
1124,0.6365,0.0911,0.0359,0.0302999999999999,0.0,0.0,0.0857,0.0718,0.0324,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.15
1125,0.6896689668966897,0.0344034403440344,0.013001300130013,0.0346034603460346,0.069006900690069,0.0,0.0,0.1206120612061206,0.0173017301730173,0.0171017101710171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043004300430043,0.0,0.0,883.15
1126,0.0,0.4004,0.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.2002,0.0,0.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.15
1127,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433,0.0,0.0,0.0,0.0,0.0,0.0,0.1267,0.0,0.0,0.0,0.0,1076.15
1128,0.0,0.2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,0.0,0.4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.15
1129,0.7090000000000001,0.02,0.108,0.0,0.104,0.045,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.15
1130,0.6325999999999999,0.062,0.1110999999999999,0.022,0.0032,0.0,0.0631,0.0579999999999999,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1069.15
1131,0.611,0.0,0.152,0.03,0.0,0.0,0.0,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,1234.9499999999998
1132,0.8031,0.0574,0.0211,0.0243,0.0263,0.008,0.0,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.15
1133,0.2607739226077392,0.2243775622437756,0.0767923207679232,0.0,0.0494950504949505,0.048995100489951,0.0,0.2633736626337366,0.0,0.0761923807619238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.15
1134,0.0,0.8576857685768577,0.0,0.0,0.0591059105910591,0.0,0.0444044404440444,0.0,0.0211021102110211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.15
1135,0.5168224766285057,0.0557916312553117,0.0380942858571214,0.0577913313003049,0.0816877468379743,0.1326800979853022,0.0,0.0,0.0,0.0,0.0591911213318002,0.0,0.0,0.0,0.0,0.0388941658751187,0.0,0.0188971654251862,0.0,0.0,1101.15
1136,0.5754,0.0,0.0,0.0,0.0,0.0759,0.0319,0.0,0.0425,0.1138,0.0,0.1527,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,883.15
1137,0.5583,0.0,0.0131,0.0,0.0939,0.1571,0.0,0.0,0.0,0.0,0.0422,0.0,0.0,0.0,0.0186,0.0748,0.0,0.0232,0.0,0.0,1179.15
1138,0.6718343668733746,0.038007601520304,0.129125825165033,0.024004800960192,0.0,0.0,0.0,0.136127225445089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.15
1139,0.6040000000000001,0.0,0.117,0.066,0.0,0.0,0.0,0.161,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.005,0.0,1135.15
1140,0.5997119942398847,0.0,0.0402008040160803,0.0,0.0864017280345607,0.1402028040560811,0.0,0.0,0.0,0.0303006060121202,0.0467009340186803,0.0,0.0,0.0,0.0151003020060401,0.0411008220164403,0.0,0.0,0.0,0.0,1148.15
1141,0.5010999999999999,0.1064999999999999,0.0544999999999999,0.0,0.0,0.0180999999999999,0.0,0.0448,0.0245999999999999,0.0910999999999999,0.0,0.1452999999999999,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.15
1142,0.4613461346134613,0.0,0.0,0.0,0.2691269126912691,0.0,0.0,0.2435243524352435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002600260026,0.0,813.15
1143,0.1585,0.5347999999999999,0.0044,0.0,0.1296,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.0,0.0,0.095,0.0,0.0,0.0417,0.0,0.0,1011.15
1144,0.1053,0.318,0.0,0.0,0.0,0.0,0.0,0.0638,0.042,0.4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.15
1145,0.0197,0.5785,0.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.15
1146,0.7388,0.0034999999999999,0.0092,0.0154,0.0558,0.0065,0.0,0.1513,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,953.15
1147,0.1664999999999999,0.5913,0.0,0.034,0.0,0.0,0.0,0.0,0.1079,0.1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.15
1148,0.6607,0.0630999999999999,0.1251,0.047,0.0630999999999999,0.027,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.15
1149,0.1609,0.1851999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849,0.0,0.0,0.0,0.0,0.0,0.0588999999999999,0.0,0.0,655.15
1150,0.2875,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.15
1151,0.0,0.6177,0.0,0.0,0.2103,0.0,0.0,0.0,0.0441999999999999,0.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.15
1152,0.6524,0.0758,0.1236,0.0477,0.0631,0.0,0.0,0.0,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.15
1153,0.6401000000000001,0.0868999999999999,0.0519,0.0,0.0,0.0432,0.0343,0.0354,0.0,0.0,0.0,0.1009999999999999,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,911.15
1154,0.0737073707370737,0.0737073707370737,0.0824082408240824,0.0,0.0,0.0,0.1009100910091009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125012501250125,0.0,0.0,0.0,0.6449644964496449,0.0,945.15
1155,0.7634000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1614999999999999,0.0,0.0,0.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.15
1156,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176,0.0,0.0,0.0,0.0366,0.0,0.0158,0.0,0.0,744.15
1157,0.635,0.1369999999999999,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.15
1158,0.7525000000000001,0.099,0.099,0.0,0.0,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.15
1159,0.5926,0.0,0.0176,0.0,0.0229,0.0697,0.036,0.066,0.0555,0.067,0.0443,0.0,0.0,0.0,0.0,0.0072,0.0,0.0174,0.0,0.0,944.15
1160,0.0132013201320132,0.7798779877987798,0.0,0.0,0.0,0.0,0.012101210121012,0.0116011601160115,0.0796079607960796,0.1036103610361035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.15
1161,0.4,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.15
1162,0.6434643464346435,0.0093009300930093,0.1201120112011201,0.0639063906390638,0.0,0.0,0.0,0.1611161116111611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.15
1163,0.54,0.12,0.05,0.0,0.0,0.0,0.1,0.06,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
1164,0.4,0.0,0.015,0.0,0.2248,0.0273,0.0,0.0,0.0,0.3043,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0049,0.0,1018.15
1165,0.68,0.095,0.1,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.15
1166,0.5536,0.0212,0.0,0.0,0.0,0.0347,0.0329,0.0825999999999999,0.0,0.0206,0.0,0.1714999999999999,0.0,0.0,0.0172,0.053,0.0,0.0064,0.0,0.0,851.15
1167,0.554,0.0563,0.048,0.0,0.0,0.0,0.0,0.0316,0.0104,0.0962,0.0,0.1974,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.15
1168,0.664,0.072,0.123,0.037,0.071,0.02,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.15
1169,0.6361,0.0457,0.0,0.0,0.0795,0.0332,0.0,0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.15
1170,0.6691866162676747,0.0266994660106797,0.0120997580048399,0.0459990800183996,0.0694986100277994,0.0100997980040399,0.0,0.1396972060558789,0.0262994740105197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.15
1171,0.1473,0.4864,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206,0.1982999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
1172,0.65,0.0,0.115,0.115,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.15
1173,0.7090787276381707,0.0,0.0133995980120596,0.0067997960061198,0.0121996340109796,0.0244992650220493,0.0113996580102596,0.0914972550823475,0.0492985210443686,0.0,0.0658980230593082,0.0,0.0,0.0,0.0,0.0,0.0,0.0138995830125096,0.0,0.0,966.15
1174,0.0,0.6704000000000001,0.0,0.0,0.0268,0.0,0.1464,0.0,0.0,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.15
1175,0.6772677267726773,0.0,0.1442144214421442,0.0327032703270327,0.0,0.0,0.0,0.1436143614361436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.15
1176,0.542,0.0579999999999999,0.024,0.0,0.044,0.144,0.0,0.0,0.0,0.03,0.088,0.0,0.0,0.0,0.0,0.057,0.0,0.013,0.0,0.0,1088.15
1177,0.1566,0.3272,0.0382,0.0175,0.0189,0.0,0.0592,0.0,0.0,0.3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.15
1178,0.3677,0.0595,0.0,0.0,0.1086999999999999,0.0,0.0,0.0,0.0147,0.0,0.0,0.1236999999999999,0.0,0.0,0.0,0.2171999999999999,0.0,0.1085,0.0,0.0,929.15
1179,0.0486951304869513,0.3995600439956004,0.0107989201079892,0.0,0.0,0.0,0.0612938706129387,0.0,0.0,0.4677532246775323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118988101189881,0.0,0.0,851.15
1180,0.723,0.078,0.059,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023.15
1181,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902,0.0,0.0,0.0,0.0196,0.0,0.0,0.3922,0.0,708.15
1182,0.7523000000000001,0.0,0.0154,0.0326,0.0,0.0291,0.022,0.088,0.0501999999999999,0.0,0.0,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.15
1183,0.8318831883188319,0.111111111111111,0.018001800180018,0.0,0.0,0.0,0.0,0.039003900390039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.15
1184,0.5379107582151643,0.0599011980239604,0.0409008180163603,0.0,0.0423008460169203,0.1420028400568011,0.0,0.0,0.0,0.0302006040120802,0.0963019260385208,0.0,0.0,0.0,0.0,0.0369007380147603,0.0,0.0133002660053201,0.0,0.0,1087.15
1185,0.6970000000000001,0.2423999999999999,0.0,0.0,0.0,0.0,0.0,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.15
1186,0.3749,0.4004,0.0,0.0,0.0,0.0,0.0,0.0302,0.0898,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.15
1187,0.7278,0.008,0.048,0.0574,0.0223,0.0,0.0,0.02,0.1003,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.15
1188,0.6394,0.0,0.0579999999999999,0.0,0.0316,0.0077,0.1583,0.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0,0.0,873.15
1189,0.615,0.0,0.034,0.0,0.086,0.157,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.008,0.0409999999999999,0.0,0.02,0.0,0.0,1175.15
1190,0.6579342065793422,0.1001899810018998,0.1131886811318868,0.0,0.0,0.0,0.0,0.1151884811518848,0.012998700129987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.15
1191,0.2379,0.2988,0.1211,0.0886,0.0475,0.0165,0.1457,0.0,0.0,0.0438999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.15
1192,0.0994999999999999,0.1989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4644,0.0,0.0,0.0,0.2321,0.0,0.0,0.0,0.0,748.15
1193,0.6686933130668693,0.0,0.1040989590104098,0.0142998570014299,0.0182998170018299,0.0,0.0775992240077599,0.1092989070109298,0.0071999280007199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.15
1194,0.6211,0.0279999999999999,0.0032,0.0,0.0277,0.0,0.011,0.0875,0.0801,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.0069,0.0,0.0,953.15
1195,0.6950000000000001,0.06,0.11,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.15
