,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tm
112,0.4097358338013032,0.0,0.026473561853013035,0.02426251614491993,0.3401495573055236,0.0,0.0,0.03047609756787989,0.10213302696070407,0.023558713139610988,0.0,0.0,0.0,0.0,0.0,0.043210693227045315,0.0,0.0,0.0,0.0,2822.1147762308824,75.39667267920426,586.5075472684795,1255.6527232204407
113,0.43732323481201424,0.0,0.021936851605281908,0.13751327020886733,0.14625593219104066,0.0,0.0,0.1808076101700152,0.007042918004322213,0.06133349828495082,0.0,0.0,0.0,0.0,0.0,0.007786684723507674,0.0,0.0,0.0,0.0,2801.2040368794555,81.52143421782881,500.58644562009977,1279.6241781468102
114,0.3732908898666098,0.0,0.15807582219977903,0.05239285208166165,0.03006706930801884,0.0,0.0,0.2592272104635566,0.05048611487476061,0.007944328568867167,0.0,0.0,0.0,0.0,0.0,0.06851571263674619,0.0,0.0,0.0,0.0,2619.7411778350156,73.93505982628737,560.4833885360599,1250.5328463021897
115,0.44323907917489824,0.0,0.030892947657467806,0.08889786255299675,0.17253260050635585,0.0,0.0,0.14851610224492973,0.043849003629274776,0.01574435037644948,0.0,0.0,0.0,0.0,0.0,0.05632805385762732,0.0,0.0,0.0,0.0,2767.8777714541798,78.01244676820815,522.0094573694159,1250.0148938739153
116,0.4379336204268969,0.0,0.06502706268289751,0.026252399468078887,0.0764764368378613,0.0,0.0,0.17162979976328765,0.05126371013931734,0.0746468022765352,0.0,0.0,0.0,0.0,0.0,0.09677016840512521,0.0,0.0,0.0,0.0,2794.9625453517747,74.46290659306318,506.0812308813115,1209.4194698082447
117,0.563770456670877,0.0,0.019973183897518895,0.015252317187877167,0.05758573377715846,0.0,0.0,0.1719873364072847,0.048986688532313236,0.08491031572742336,0.0,0.0,0.0,0.0,0.0,0.037533967799547145,0.0,0.0,0.0,0.0,2743.6060181493676,72.8724019752051,530.510370970256,1238.1938857084783
118,0.4997885682551747,0.0,0.057377395256720386,0.07368156098854482,0.18350937521638985,0.0,0.0,0.11185358280209769,0.03242232801978009,0.0049485040923439114,0.0,0.0,0.0,0.0,0.0,0.0364186853689485,0.0,0.0,0.0,0.0,2701.7633269440603,82.1516224097173,583.8008007201958,1297.8242187953297
119,0.4074486099119297,0.0,0.0729251933371654,0.09774393119988121,0.20412196010386377,0.0,0.0,0.11370612308530077,0.08745351544316221,0.0031043976085463635,0.0,0.0,0.0,0.0,0.0,0.013496269310150546,0.0,0.0,0.0,0.0,2712.0259865349612,80.20143964701671,531.8149248463311,1246.8107129488394
120,0.598077349105911,0.0,0.008324432088405984,0.008096187520602349,0.12953733074638954,0.0,0.0,0.11002165518463307,0.04521883744799745,0.0826761137364164,0.0,0.0,0.0,0.0,0.0,0.018048094169644164,0.0,0.0,0.0,0.0,2756.5955180106043,72.9376720824254,553.2528257085539,1297.4079604799463
121,0.5018391470756315,0.0,0.030272113200899547,0.007133124250430459,0.16361398601952468,0.0,0.0,0.12608066912025764,0.06880823559364786,0.06907296880553743,0.0,0.0,0.0,0.0,0.0,0.03317975593407093,0.0,0.0,0.0,0.0,2780.379623907575,70.81120773211022,530.4255433887419,1235.9775412339604
122,0.4346412804700386,0.0,0.1269587965709404,0.0023107294095343935,0.05432022407388882,0.0,0.0,0.16642926873759623,0.08585619883829336,0.048606785060970825,0.0,0.0,0.0,0.0,0.0,0.08087671683873746,0.0,0.0,0.0,0.0,2684.3051570885914,70.76693474517388,514.5415357721008,1256.1061450494612
123,0.4194652857044736,0.0,0.07412343648957204,0.03848158639047303,0.009761581903106942,0.0,0.0,0.21132883503676075,0.010188866586205984,0.16229548576412664,0.0,0.0,0.0,0.0,0.0,0.074354922125281,0.0,0.0,0.0,0.0,2872.7864386860106,85.27229996621597,556.327292983576,1118.4366574722717
124,0.4973344748811369,0.0,0.06362908053590098,0.007950694678039704,0.14808290392980486,0.0,0.0,0.13024719614623342,0.0569942303707629,0.042844325734830505,0.0,0.0,0.0,0.0,0.0,0.05291709372329075,0.0,0.0,0.0,0.0,2731.6945442084057,74.0337972633044,541.8989652339021,1293.6818576259452
